label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11	col_12	col_13
2	-320 m^2	-0.1202	baseball	Technology and Information Management	0.3353	-0.297 m^3	-1536	69	-556	computer science	-0.5819	470	1.2173	1.7453
0	-843 m^2	0.7049	football	Robotics Engineering, Human Computer Interaction	0.6922	0.7725 m^3	1993	509	222	gAMES AND pLAYABLE mEDIA	0.4698	-509	1.2556	0.1156
2	867 m^2	n/a	volleyball	Technology and Information Management	-0.3663	-0.1572 m^3	636	948	601	Natural Language Processing	0.2314	400	0.5193	1.0625
3	599 m^2	0.6311	tennis	Bioengineering	1.3085	0.4831 m^3	-356	-626	1153	Statistics	0.1927	-486	0.394	-0.355
1	-370 m^2	1.6652	badminton	Applied Mathematics	0.4998	-0.692 m^3	-49	737	1421	Biotechnology	-0.4815	340	0.7451	0.4035
0	267 m^2	1.7326	football	Bioinformatics	0.6882	1.1588 m^3	394	-1441	1320	Games and Playable Media	1.4344	-399	0.7763	1.4576
3	1466 m^2	0.1577	track & field	Games and Playable Media	0.094	0.1177 m^3	-365	-1529	827	Bioengineering	0.3123	164	-0.0459	-0.8781
1	-252 m^2	1.8179	badminton	Applied Mathematics	0.2212	0.0989 m^3	-407	687	449	Biotechnology	0.6535	-581	0.5507	-0.5934
0	-709 m^2	-0.0264	running	Human Computer Interaction	0.063	0.07 m^3	-914	1013	1280	Games and Playable Media	1.0339	356	0.9218	1.2646
6	1039 m^2	-0.0628	soccer	Computer Science	0.4428	0.3492 m^3	-1149	1075	320	Computer Science	0.8775	178	0.3144	-0.2215
2	312 m^2	-2.46	baseball	Technology and Information Management	-0.732	1.395 m^3	-728	651	-29	Natural Language Processing	?	117	1.1777	-0.5764
5	1553 m^2	-0.7496	ice hockey	NULL	0.7536	1.7567 m^3	599	418	1518	Data Science	0.5743	558	1.1104	0.4344
3	-135 m^2	-0.6515	track & field	Bioengineering	1.9886	-0.9253 m^3	260	746	2265	Bioengineering	0.169	73	?	n/a
6	2073 m^2	1.0824	soccer	Computer Science, Electrical Engineering	1.059	1.0593 m^3	-377	1765	200	Computer Game Design	0.9664	-94	N/A	0.3856
1	517 m^2	-0.6553	BADMINTON	Applied Mathematics	-0.1524	0.4727 m^3	3038	1153	999	Human Computer Interaction	-0.8899	535	0.0562	-0.068
1	1565 m^2	-0.3224	motor sports	Natural Language Processing	-2.5972	-0.2271 m^3	1282	1222	1272	Human Computer Interaction	-0.2153	442	0.3965	-1.2621
0	2156 m^2	0.1566	basketball	Human Computer Interaction	0.2389	0.3878 m^3	600	-516	609	Games and Playable Media	0.728	425	0.8195	0.1798
1	616 m^2	0.7741	boxing	Natural Language Processing	-0.0757	-0.2074 m^3	1138	344	-1015	Games and Playable Media	-0.5709	1210	0.2621	1.2611
2	1775 m^2	1.2275	baseball	Technology and Information Management	0.8719	1.0486 m^3	-1700	1064	37	Natural Language Processing	-0.7167	1778	0.4089	0.4598
2	1723 m^2	0.0018	baseball	Technology and Information Management	1.5273	0.9082 m^3	362	456	2022	Computer Game Design	1.4449	209	0.9568	0.9028
6	796 m^2	1.0006	track & field	Biotechnology, Electrical Engineering	-0.32	0.74 m^3	29	-181	874	Computer Science	0.9911	-11	1.433	0.4816
5	559 m^2	1.9469	ice hockey	Computer Engineering, Statistics	-0.117	-0.2317 m^3	-1367	-709	438	Computational Media	1.6347	186	-0.1328	1.0468
4	1690 m^2	1.0428	motor sports	Data Science	1.7513	-0.3523 m^3	-1259	-334	588	Electrical Engineering	0.9955	207	0.7896	1.2198
6	21 m^2	-0.9053	soccer	Electrical Engineering, Computer Science	0.4065	-0.3217 m^3	346	249	668	Computer Game Design	0.6387	859	1.4785	-0.079
3	-1305 m^2	1.5652	track & field	Games and Playable Media	0.4582	1.026 m^3	-150	117	934	Bioengineering	1.0207	412	0.2058	1.3984
3	514 m^2	-0.0517	tennis	Bioengineering	-0.5146	1.4275 m^3	-232	-1580	685	Bioengineering	-0.7418	660	-0.5208	-0.4403
4	1044 m^2	0.4323	motor sports	Data Science	-0.2509	1.1374 m^3	1206	-1377	889	Bioinformatics	-0.2546	1006	0.2699	0.8422
3	-35 m^2	1.1123	tennis	Games and Playable Media	0.5129	-0.0399 m^3	-684	-1430	2252	Bioengineering	0.1216	302	-0.7183	-0.5425
6	210 m^2	None	SOCCER	Computer Science	0.1012	0.5966 m^3	-201	795	1415	Computer Science	1.5271	1762	1.1805	-0.5696
2	-1291 m^2	-0.4074	volleyball	Computational Media		1.0331 m^3	-415	1212	517	Natural Language Processing	0.6553	954	0.8213	1.6799
3	1943 m^2	-0.3064	track & field	Bioengineering	-0.8962	1.1739 m^3	-244	-238	363	Statistics	0.0163	1326	0.0639	0.1927
0	-221 m^2	1.0875	motor sports	Human Computer Interaction	1.1082	1.006 m^3	674	816	1400	Games and Playable Media	-0.0759	-698	1.1737	0.5191
4	-124 m^2	0.0472	motor sports	Data Science	-0.0189	0.5172 m^3	-1255	1920	587	Electrical Engineering	1.8128	440	0.0763	0.7921
2	-665 m^2	0.6522	ice hockey	Technology and Information Management	-0.5071	-0.4511 m^3	-1444	487	1141	Natural Language Processing	0.8304	1223	0.0718	1.3427
1	-1055 m^2	-0.1026	boxing	Natural Language Processing	-1.3556	-0.0487 m^3	2019	-35	1125	Games and Playable Media	0.6269	1631	1.496	0.2619
0	565 m^2	0.3046	Running	Bioinformatics	0.6007	0.8317 m^3	-2106	-13	1487	Games and Playable Media	2.1019	902	1.8755	0.4133
2	417 m^2	-1.1192	baseball	Technology and Information Management	-0.6533	0.3752 m^3	-1743	-87	-781	Natural Language Processing	0.8632	725	1.5851	1.248
0	-246 m^2	-0.8303	football	rOBOTICS eNGINEERING, hUMAN cOMPUTER iNTERACTION	-0.0422	-0.5596 m^3	275	-1262	283	Games and Playable Media	0.507	-1807	0.1157	1.6602
4	1028 m^2	0.4128	motor sports	Data Science	-0.1608	-0.544 m^3	-354	-161	-83	Applied Mathematics	1.8154	812	2.4195	1.3307
1	-909 m^2	1.3721	badminton	Natural Language Processing	0.8676	1.4414 m^3	173	1075	214	Human Computer Interaction	0.3495	912	0.4201	0.6808
4	674 m^2	0.0514	MOTOR SPORTS	Data Science	0.7033	1.1272 m^3	15	2255	-785	Applied Mathematics	0.7849	1006	1.4378	0.04
0	-253 m^2	1.0858	running	Bioinformatics	1.5238	-0.0611 m^3	-578	-1257	226	Games and Playable Media	-0.5483	-481	2.262	-0.568
5	666 m^2	0.432	golf	Computer Game Design, Computer Engineering	-0.9681	0.0415 m^3	NULL	-864	312	Computer Engineering	1.3913	-924	1.2953	1.0348
5	-72 m^2	1.4018	ice hockey	Computer Engineering, Computer Game Design	0.9652	0.9785 m^3	625	1151	586	Robotics Engineering	1.3538	360	1.5724	0.0307
2	1118 m^2	0.1558	baseball	Technology and Information Management	-0.5399	-0.7225 m^3	359	1129	848	Natural Language Processing	1.1837	1434	0.479	1.1687
4	-459 m^2	-0.4901	motor sports	N/A	2.2463	0.0406 m^3	118	-1466	-478	Bioinformatics	-0.9292	587	0.0187	1.1313
2	915 m^2	-0.9512	volleyball	Technology and Information Management	-0.3539	-1.5053 m^3	-365	345	-336	Natural Language Processing	0.2685	1540	0.4962	1.3692
5	908 m^2	0.5309	ice hockey	Computer Game Design, Computer Engineering	-0.2092	0.0404 m^3	-821	1899	-514	Data Science	0.5301	944	0.3965	1.4528
2	1932 m^2	-0.1766	baseball	Computational Media	0.1855	-0.4267 m^3	-585	-90	1455	Natural Language Processing	1.9819	1919	0.0634	0.3368
4	8 m^2	-0.1564	MOTOR SPORTS	Data Science	0.1188	-0.3053 m^3	1111	1428	1590	Electrical Engineering	-0.1218	91	0.7263	1.6163
5	-1018 m^2	1.5936	ice hockey	Computer Engineering, Statistics	-0.4601	2.525 m^3	1496	1026	966	Computer Engineering	1.2013	None	1.0026	0.5357
1	527 m^2	-0.0165	badminton	Applied Mathematics	0.9095	-1.3026 m^3	783	236	87	Biotechnology	0.3693	2366	1.6703	1.2678
4	527 m^2	0.3954	motor sports	Human Computer Interaction, Bioinformatics	0.0756	0.7429 m^3	1217	228	-362	Electrical Engineering	0.6716	-21	0.1983	1.1781
6	818 m^2	-0.8483	soccer	Computer Science	0.8785	-0.5241 m^3	-251	-1506	425	Computer Science	0.2316	352	-0.0765	-0.2144
0	-494 m^2	1.9427	football	Robotics Engineering, Human Computer Interaction	0.8838	1.0679 m^3	-904	-1601	1035	Games and Playable Media	1.9287	-122	0.5425	0.5256
2	1466 m^2	0.3729	tennis	Technology and Information Management	0.7533	-0.4671 m^3	549	1288	1358	Natural Language Processing	1.9677	2	0.2024	-0.4474
5	-471 m^2	-0.1627	ice hockey	Statistics, Computer Game Design	1.5949	0.5652 m^3	1850	931	801	Computer Engineering	0.41	269	0.0936	1.1667
1	40 m^2	1.5429	boxing	Applied Mathematics	0.7002	0.6073 m^3	2468	-42	762	Technology and Information Management	1.1957	1363	0.8859	-0.8643
3	1693 m^2	0.2912	tennis	Games and Playable Media	-0.3364	1.4612 m^3	612	1124	1223	STATISTICS	1.1369	-137	0.5592	-0.4111
6	1361 m^2	0.0296	soccer	Computer Science, Biotechnology	-0.3312	2.2474 m^3	-728	1892	355	Bioinformatics	1.2651	318	1.0178	0.0744
4	623 m^2	0.1691	motor sports	Data Science	0.1692	1.1747 m^3	-72	-8	-28	Bioinformatics	0.2986	582	0.2691	0.1892
0	-733 m^2	-0.6333	basketball	Human Computer Interaction, Robotics Engineering	-0.1137	2.4235 m^3	83	1017	725	Games and Playable Media	1.0234	-862	1.2177	0.4108
2	411 m^2	0.3314	soccer	Computational Media	-1.0615	0.163 m^3	724	1411	36	Natural Language Processing	0.6869	1172	1.7672	N/A
6	1766 m^2	-0.5089	soccer	Biotechnology	0.6499	0.9868 m^3	2105	2390	429	Computer Science	0.4532	645	1.6108	0.1109
1	2248 m^2	0.9224	boxing	Natural Language Processing	0.4666	0.0537 m^3	1311	70	1452	Human Computer Interaction	0.6315	-233	0.5357	0.0899
4	-244 m^2	0.031	motor sports	DATA SCIENCE	-1.0851	0.665 m^3	1582	313	1184	Electrical Engineering	0.0678	245	0.249	-0.4393
2	1390 m^2	0.6962	baseball	Technology and Information Management	1.2008	0.2531 m^3	-489	106	-1038	Natural Language Processing	-0.0043	964	1.3891	0.668
0	-1124 m^2	-0.2815	running	Bioinformatics	2.3933	1.5343 m^3	185	-954	2446	Games and Playable Media	0.1787	-169	1.2753	1.033
3	368 m^2	1.7848	tennis	Bioengineering	0.4543	1.8972 m^3	507	-667	485	Statistics	-0.2805	-93	-0.1655	1.1818
0	558 m^2	0.5681	basketball	Bioinformatics	-1.2432	-0.083 m^3	1175	1798	992	Games and Playable Media	1.918	1175	1.7807	1.2266
3	1113 m^2	0.5429	tennis	Bioengineering	0.4427	-0.2008 m^3	931	815	409	Bioengineering	-0.876	-536	-0.0854	0.0075
3	512 m^2	0.8193	track & field	Games and Playable Media	0.4911	1.0498 m^3	-467	191	2092	Bioengineering	0.2232	160	0.6272	-0.5675
5	754 m^2	0.9217	ice hockey	Computer Game Design, Statistics	-0.0382	0.4334 m^3	-1836	-142	1653	Computer Engineering	0.5163	-657	0.2375	1.6577
3	1430 m^2	0.1711	tennis	Bioengineering	0.1062	1.858 m^3	1146	-408	914	Bioengineering	0.0908	7	-0.5766	1.3812
1	-1313 m^2	0.8587	boxing	Applied Mathematics	0.4401	0.0773 m^3	1314	-359	-405	N/A	0.802	1553	0.0935	1.6512
0	-979 m^2	0.236	running	Human Computer Interaction	1.9673	2.2584 m^3	1554	-1034	503	Games and Playable Media	0.4394	-447	-0.0162	0.1388
2	1353 m^2	-0.0952	volleyball	Technology and Information Management	-0.3798	0.0005 m^3	296	1941	894	Natural Language Processing	0.9875	-59	1.9368	0.855
1	321 m^2	0.346	boxing	Natural Language Processing	0.7881	-0.3959 m^3	1529	-576	196	Human Computer Interaction	0.4551	218	0.2339	1.1425
0	-1099 m^2	0.6852	running	Human Computer Interaction, Robotics Engineering	-0.8878	-0.0212 m^3	-1032	1461	861	Applied Mathematics	0.5858	-12	0.7359	0.8137
0	425 m^2	3.6512	basketball	Data Science	1.3238	1.111 m^3	-384	391	784	Games and Playable Media	-0.0579	-244	0.5632	-0.2611
0	-472 m^2	0.2311	running	Robotics Engineering	-0.2518	1.4633 m^3	-760	650	1587	Games and Playable Media	-0.0174	-1609	0.8409	0.4018
4	937 m^2	-0.2246	motor sports	Data Science	0.5884	1.0676 m^3	-1283	n/a	268	Bioinformatics	0.2762	2025	1.0244	0.9263
1	296 m^2	0.1849	boxing	Natural Language Processing	1.7428	-0.0953 m^3	1705	338	1210	Biotechnology	-0.3966	139	0.6201	0.8465
4	654 m^2	0.8403	motor sports	Data Science	0.4638	0.2626 m^3	-592	193	-1443	Bioinformatics	1.5983	-548	-1.0217	0.2868
1	220 m^2		badminton	Natural Language Processing	0.5155	-2.2623 m^3	1428	563	-774	Human Computer Interaction	0.9604	418	0.8165	0.445
0	-114 m^2	0.8345	basketball	Bioinformatics	0.3941	1.0667 m^3	-278	1125	1000	Games and Playable Media	0.4247	626	0.1927	-0.0565
2	968 m^2	2.0119	baseball	Technology and Information Management	1.7891	0.7839 m^3	-501	-37	-263	Natural Language Processing	-1.4284	985	1.4117	-0.078
2	None	-0.9182	volleyball	Computational Media	-0.8125	-1.0737 m^3	-1832	246	-215	Computer Science	0.5395	1992	0.5599	-0.687
4	1259 m^2	1.2553	motor sports	Data Science	0.8815	0.2749 m^3	100	-411	-260	Bioinformatics	0.0007	-605	-0.0997	0.5478
2	1222 m^2	0.8226	volleyball	computational media	0.1322	-0.0209 m^3	-956	-114	-112	Bioinformatics	0.6692	-249	0.7188	-0.4819
2	1753 m^2	0.7357	baseball	Technology and Information Management	0.7894	0.6362 m^3	-882	1754	-78	Natural Language Processing	0.6616	940	1.7625	0.1784
4	819 m^2	-1.2202	motor sports	Data Science	0.607	1.8305 m^3	645	1372	416	Bioinformatics	0.9985	441	0.1176	1.3725
3	N/A	-0.32	track & field	Games and Playable Media	0.2542	0.7047 m^3	-241	1233	657	Statistics	-0.8267	1177	0.103	0.5601
2	2203 m^2	0.3021	baseball	Technology and Information Management	-2.1674	-0.0964 m^3	-896	2296	456	Natural Language Processing	0.5443	635	0.6467	0.3347
3	-1045 m^2	-0.1268	tennis	Games and Playable Media	0.4419	2.5177 m^3	750	-47	1864	Statistics	0.903	-250	0.991	0.0045
2	898 m^2	1.5731		Robotics Engineering	-0.2171	0.5702 m^3	-1277	1698	165	Natural Language Processing	1.1184	719	0.0381	1.2896
0	-760 m^2	0.0971	running	Human Computer Interaction	0.4169	1.802 m^3	290	-1429	1721	Games and Playable Media	1.3083	-707	1.0954	-0.0006
3	419 m^2	-0.4524	track & field	Bioengineering	1.0221	0.7914 m^3	1518	n/a	513	Statistics	0.7042	343	0.3891	-1.1595
1	243 m^2	1.2453	boxing	Natural Language Processing	1.3397	0.9716 m^3	793	1169	731	Games and Playable Media	-0.0236	906	0.9045	-1.6565
1	-1954 m^2	1.9662	boxing	Applied Mathematics	1.6407	-0.7304 m^3	1964	-2153	-697	Human Computer Interaction	-0.6994	295	1.4332	-0.0855
6	822 m^2	0.7115	golf	Games and Playable Media	0.3419	-0.095 m^3	1010	632	-422	Computer Game Design	0.8549	-728	?	0.0501
4	368 m^2	0.9581	soccer	Data Science	1.0325	-1.3004 m^3	298	2027	-332	Technology and Information Management	1.7578	-1015	0.5069	0.0062
0	906 m^2	0.5312	basketball	Human Computer Interaction, Robotics Engineering	1.8686	0.6052 m^3	-111	235	1273	games and playable media	0.0512	-1192	1.8435	-0.023
2	15 m^2	-1.0913	volleyball	Computational Media	-0.4769	0.2416 m^3	-5	2251	37	Natural Language Processing	0.026	1669	0.3439	0.8388
4	570 m^2	0.5925	motor sports	Data Science	1.4872	-1.3246 m^3	-108	844	987	Electrical Engineering	0.3596	600	0.8305	1.704
3	-870 m^2	-0.239	tennis	Bioengineering	-0.5338	0.9037 m^3	-722	-194	-127	computer science	0.7555	559	1.6277	1.1359
2	-187 m^2	1.6534	baseball	Technology and Information Management	-1.361	-0.191 m^3	-292	1746	157	Natural Language Processing	0.7211	525	1.2812	0.5003
0	673 m^2	2.3703	basketball	Bioinformatics	0.636	-0.4297 m^3	-314	-413	1152	Games and Playable Media	1.2328	-57	0.7934	1.3158
6	2075 m^2	2.0009	soccer	Electrical Engineering	-0.3311	1.723 m^3	768	667	-1808	?	1.3697	-950	0.0048	-0.1311
6	1802 m^2	0.8909	soccer	Computer Science, Biotechnology	0.9918	2.628 m^3	684	2131	915	Computer Science	-0.5692	-410	-0.2955	-0.3241
0	574 m^2	2.4581	football	Bioinformatics	1.4374	0.4285 m^3	537	435	120	Computer Engineering	1.1287	-1186	1.4156	0.2985
3	1236 m^2	0.3894	tennis	Games and Playable Media	-1.0766	1.1877 m^3	1540	-540	706	Bioengineering	0.89	267	0.4885	1.622
4	1343 m^2	0.7679	motor sports	Data Science	-0.3252	-0.4943 m^3	366	1564	492	Applied Mathematics	0.3878	827	0.6027	0.8744
0	-455 m^2	0.0347	football	Robotics Engineering, Human Computer Interaction	-0.281	0.6856 m^3	136	-463	1141	Games and Playable Media	1.0679	435	1.3819	0.8181
1	-648 m^2	-0.4897	badminton	natural language processing	0.7953	0.3549 m^3	654	-1112	333	Human Computer Interaction	1.1486	1666	-0.0531	0.8992
2	858 m^2	0.2962	volleyball	Computational Media	0.1542	-0.6506 m^3	816	2027	502	Natural Language Processing	0.0609	-395	-0.4305	0.6869
0	-530 m^2	2.4594	basketball	Robotics Engineering, Human Computer Interaction	-1.255	0.4836 m^3	1541	-1742	1196	Games and Playable Media	-0.6073	150	1.6826	0.9785
4	391 m^2	1.0471	motor sports	Data Science	1.714	-0.3726 m^3	128	-1057	-951	Applied Mathematics	0.4657	565	2.1559	0.6419
6	570 m^2	-0.6029	soccer	Biotechnology	0.4324	1.1934 m^3	1049	-163	749	Computer Game Design	N/A	638	0.5933	-0.7809
1	-1281 m^2	0.5034	badminton	Natural Language Processing	-1.0897	-0.0543 m^3	184	273	745	BIOTECHNOLOGY	0.8732	706	0.0086	1.555
3	709 m^2	-0.6078	track & field	Games and Playable Media	0.7212	-0.7299 m^3	-352	-95	988	Bioengineering	0.5084	-17	0.6664	-0.1057
0	745 m^2	0.7865	basketball	Human Computer Interaction	-0.5358	-0.9344 m^3	1401	-1147	-158	Games and Playable Media	0.6814	-779	-0.1515	2.7208
6	237 m^2	-0.2686	soccer	Biotechnology	1.2788	0.3486 m^3	-1425	1005	-1414	Computer Game Design	-0.0589	176	0.7981	0.5556
4	1115 m^2	-0.5769	motor sports	Data Science	0.8024	0.1026 m^3	235	-1502	-340	Bioinformatics	-0.0955	473	1.9701	1.1445
3	1518 m^2		tennis	Games and Playable Media	-0.1412	-0.2794 m^3	785	-186	478	?	0.4744	904	0.6715	-1.2475
1	-74 m^2	0.5709	badminton	Applied Mathematics	-0.0808	-0.2528 m^3	92	-193	495	Human Computer Interaction	-0.413	464	0.5593	-0.7538
3	259 m^2	1.1373	tennis	Games and Playable Media	1.6838	-0.5478 m^3	499	2104	884	Statistics	0.9857		0.1216	-0.5537
1	553 m^2	0.6273	boxing	Applied Mathematics	0.4454	-1.0863 m^3	780	-778	891	Technology and Information Management	2.3205	662	1.2408	0.709
0	610 m^2	0.7718	running	Robotics Engineering, Human Computer Interaction	1.0263	-0.3009 m^3	-690	-428	833	Games and Playable Media	0.5917	948	0.8761	1.0459
4	1165 m^2	1.4031	motor sports	Data Science	0.8637	-0.0987 m^3	779	-1099	-936	Applied Mathematics	1.911	905	0.0996	0.042
5	-600 m^2	1.3324	ice hockey	Computer Engineering	?	1.3145 m^3	1138	519	736	cOMPUTER eNGINEERING	1.5413	1504	0.9692	0.3159
2	1987 m^2	1.4445	baseball	Statistics, Computer Game Design	0.1204	0.1565 m^3	-1505	209	462	nATURAL lANGUAGE pROCESSING	0.4546	-419	-0.0738	-0.3465
3	-4 m^2	0.4759	tennis	Games and Playable Media	-0.0236	1.3901 m^3	156	-1336	1923	Statistics	0.7835	292	1.5217	-0.7841
5	175 m^2	0.9371	ice hockey	Computer Game Design, Computer Engineering	0.3156	0.7204 m^3	-498	-1321	160	Robotics Engineering	-0.3457	1379	1.0929	0.6846
2	1231 m^2	0.1829	volleyball	Technology and Information Management	0.5405	-0.0055 m^3	-1229	721	-986	Natural Language Processing	1.3189	1534	0.3547	1.2327
3	993 m^2	-0.021	tennis	Games and Playable Media	1.0641	0.5136 m^3	-1237	1348	443	Bioengineering	1.0654	35	1.9574	0.7557
1	521 m^2	-0.3053	boxing	Natural Language Processing	-0.9112	-0.2239 m^3	1452	390	1191	bIOTECHNOLOGY	0.684	-435	1.7812	1.1843
6	220 m^2	-0.6605	SOCCER	Electrical Engineering	0.2806	0.9356 m^3	-807	677	34	Computer Game Design	0.2309	-138	1.4352	-0.2481
4	718 m^2	-0.255	motor sports	Data Science	-0.1991	-0.6766 m^3	-156	-561	-954	Electrical Engineering	-0.2076	636	0.2687	1.3929
3	-494 m^2	-0.5433	tennis	Bioengineering	0.4566	NULL	998	-1253	2533	Bioengineering	0.4594	382	-0.3355	-0.9154
2	547 m^2	-0.2352	baseball	TECHNOLOGY AND INFORMATION MANAGEMENT	0.4764	0.6764 m^3	676	1903	503	Natural Language Processing	0.0315	393	1.334	0.2524
5	176 m^2	-0.5666	ice hockey	Statistics	1.282	0.6339 m^3	-1097	-131	?	Data Science	1.0834	-316	0.9347	0.7564
0	-503 m^2	1.6027	football	Bioinformatics	1.1724	0.3872 m^3	-1072	-288	2008	Games and Playable Media	1.0384	249	0.3015	0.3988
3	1692 m^2	0.0113	tennis	Bioengineering	-0.4315	0.6634 m^3	-1839	468	526	Statistics	-0.1909	-743	0.0789	0.6473
5	-1563 m^2	-0.3259	golf	Computer Engineering	1.1311	0.5024 m^3	1440	-746	1065	Computer Engineering	-0.2476	-922	0.655	2.4331
0	1123 m^2	1.2018	Basketball	Human Computer Interaction	0.3361	-0.0013 m^3	-234	474	2377	Games and Playable Media	1.4782	11	3.1278	-0.5435
3	1180 m^2	0.8934	motor sports	Games and Playable Media	-0.5489	1.3681 m^3	1114	423	-438	Technology and Information Management	0.7006	-433	-0.0439	0.2795
0	363 m^2	1.3944	running	Robotics Engineering, Human Computer Interaction	-0.3704	0.1205 m^3	-556	2199	1233	Games and Playable Media	-0.0347	234	1.0752	0.5569
6	652 m^2	0.7572	soccer	Computer Science, Biotechnology	-1.0601	1.2617 m^3	-1292	-1063	1287	Computer Game Design	0.2595	-725	0.3393	-0.9154
5	266 m^2	0.3214	ice hockey	Computer Game Design	2.1097	-1.8845 m^3	1040	108	664	Data Science	0.9844	79	0.2245	0.341
0	-158 m^2	1.031	basketball	Bioinformatics	0.4649	1.3095 m^3	849	-392	-334	Games and Playable Media	0.7635	138	0.9564	1.7041
2	-509 m^2	1.3471	volleyball	Technology and Information Management	-1.2426	-0.2616 m^3	317	138	-90	NATURAL LANGUAGE PROCESSING	1.0277	1928	0.6006	-0.1407
2	533 m^2	0.7074	volleyball	Computational Media	0.3113	0.1412 m^3	145	1442	177	Natural Language Processing	-0.1208	405	0.5371	1.4609
6	1143 m^2	0.9171	soccer	Electrical Engineering, Biotechnology	0.5854	-1.3654 m^3	-2132	889	7	Computer Game Design	1.5887	326	0.2116	0.0902
2	1207 m^2	0.2064	baseball	Technology and Information Management	0.5077	0.0568 m^3	99	1996	-405	Natural Language Processing	0.4676	511	1.9275	-0.5932
3	93 m^2	-0.7875	track & field	Bioengineering	-0.7831	0.0318 m^3	-13	562	N/A	Bioengineering	0.062	-301	-0.8064	0.6849
6	354 m^2	0.405	Soccer	Biotechnology	-0.0129	0.1672 m^3	-535	-381	-310	Computer Game Design	1.3305	-209	1.1041	-0.6628
5	-131 m^2	-0.1481	ice hockey	Statistics	0.1924	-0.8656 m^3	-967	1198	1105	Computer Engineering	1.331	275	0.7381	1.7583
3	-392 m^2	1.124	track & field	Games and Playable Media	-0.245	-0.76 m^3	1190	1227	30	Bioengineering	0.4314	-281	0.3237	-0.9643
2	467 m^2	0.7642	baseball	Computational Media	-0.7029	0.1358 m^3	8	1207	-170	Natural Language Processing	-0.053	851	-0.7219	0.3246
0	-830 m^2	2.3905	basketball	Bioinformatics, Human Computer Interaction	-1.2936	0.3519 m^3	1307	-762	910	Games and Playable Media	0.657	623	1.3017	-0.6348
3	1226 m^2	1.4244	tennis	Games and Playable Media	0.1755	0.1328 m^3	744	-375	149	Statistics	0.6322	451	0.6549	0.0317
4	1964 m^2	0.6978	motor sports	Data Science	0.527	-0.5339 m^3	2168	1684	539	Electrical Engineering	1.6596	1939	1.4634	1.2268
6	1342 m^2	0.0328	soccer	Computer Science	-0.1441	1.1631 m^3	361	2602	1278	Computer Game Design	-0.0011	-639	1.3683	0.5542
5	745 m^2	1.1911	golf	COMPUTER ENGINEERING, COMPUTER GAME DESIGN	-1.0767	1.453 m^3	-260	250	-605	Robotics Engineering	0.4158	126	1.0869	1.9778
4	1116 m^2	0.7229	motor sports	Data Science	-0.7275	-0.4332 m^3	-1070	-757	689	Electrical Engineering	0.3366	-34	0.0999	0.2885
0	-25 m^2	-1.7133	football	Robotics Engineering, Human Computer Interaction	0.5587	2.0198 m^3	-500	289	-506	Games and Playable Media	-0.0272	-200	-0.6872	0.6708
2	291 m^2	0.6825	baseball	Computational Media	0.2345	-0.4406 m^3	-861	-146	387	Natural Language Processing	0.5914	-1179	2.1137	0.5332
1	-134 m^2	0.3371	badminton	Applied Mathematics	-0.2864	-0.0268 m^3	1817	302	1139	Human Computer Interaction	-0.9934	1340	0.7391	-0.1202
2	726 m^2	-1.8168	volleyball	Computational Media	-0.302	0.3708 m^3	498	350	1373	Natural Language Processing	0.2693	814	0.8016	0.5547
4	389 m^2	0.7706	motor sports	Data Science	0.523	0.1682 m^3	-390	-719	645	Games and Playable Media	1.899	1397	0.721	0.6759
6	1662 m^2	1.9445	soccer	Electrical Engineering	2.3834	0.9058 m^3	683	1446	894	Computer Science	0.3649	481	0.9845	-0.3
2	-604 m^2	1.4249	baseball	Computational Media	0.5407	-0.6718 m^3	-958	1799	61	Natural Language Processing	-0.1954	735	0.4218	0.4175
0	-211 m^2	2.2038	basketball	Human Computer Interaction	-0.7856	0.8254 m^3	925	1082	403	Games and Playable Media	0.4919	-430	0.692	0.2413
4	249 m^2	0.1947	motor sports	data science	0.8313	0.4902 m^3	1042	-447	1265	Statistics	1.3274	895	0.0643	0.9452
4	982 m^2	2.3099	motor sports	Data Science	-0.2692	-0.956 m^3	-750	263	-265	Electrical Engineering	0.7047	-181	0.8781	0.6425
6	1930 m^2	0.1225	soccer	Electrical Engineering	0.8508	2.0075 m^3	1398	1219	91	Computer Science	1.434	-761	0.5036	NULL
1	-263 m^2	2.7845	badminton	Applied Mathematics	1.2304	-1.0015 m^3	1362	-1104	1538	biotechnology	1.1003	-19	0.9732	-0.0926
6	-1248 m^2	0.3224	soccer	Biotechnology, Electrical Engineering	-0.679	1.7379 m^3	-1264	1075	-486	Computer Science	1.3396	-389	0.9798	0.8005
2	479 m^2	0.0266	volleyball	Computational Media	1.1089	-1.4102 m^3	-334	2022	375	Natural Language Processing	0.297	75	1.3875	0.9093
3	875 m^2	0.4063	tennis	Games and Playable Media	-0.6111	-0.1019 m^3	1687	-30	1199	bioengineering	0.5547	-1047	0.8199	0.8789
3	1287 m^2	-0.661	soccer	Bioengineering	1.1242	1.2393 m^3	-706	963	1504	Bioengineering	1.2737	-405	1.5134	0.6921
1	-244 m^2	1.2655	badminton	Natural Language Processing	0.1067	-0.3828 m^3	1710	-652	-73	Technology and Information Management	1.3611	411	0.6074	0.6022
